# frame_time_relative,frame_time_epoch,pkts,ploss,porder,pdups,bytes_last_interval,bitrate_last_interval,pkts_padding,frame_time_relative_mean,frame_time_relative_stdev,clock_mean,frame_time_relative_list,rtp_seq_list,rtp_timestamp_list
11.482134,1634064570.866181,48,1,0,0,11157,89256,0,0.020639021276595747,0.011269261149133172,33694.60302191951,11.488323 11.496623 11.516542 11.540149 11.56513 11.578311 11.598595 11.623286 11.635705 11.67912 11.701421 11.707974 11.730196 11.756054 11.765368 11.774846 11.800903 11.824173 11.84412 11.861246 11.888313 11.906321 11.926857 11.941456 11.990412 11.990896 11.998877 12.021011 12.047941 12.062367 12.078864 12.103317 12.116882 12.141099 12.161533 12.226431 12.236594 12.269572 12.281606 12.29763 12.325585 12.336708 12.362541 12.384342 12.398556 12.423845 12.452669 12.458357,22066 22067 22068 22069 22070 22071 22072 22073 22074 22075 22076 22077 22078 22079 22080 22081 22082 22083 22084 22085 22086 22087 22088 22089 22090 22091 22092 22093 22094 22095 22096 22097 22098 22099 22100 22102 22103 22104 22105 22106 22107 22108 22109 22110 22111 22112 22113 22114,322880 323520 324160 324800 325440 326080 326720 327360 328000 328640 329280 329920 330560 331200 331840 332480 333120 333760 334400 335040 335680 336320 336960 337600 338240 338880 339520 340160 340800 341440 342080 342720 343360 344000 344640 346560 347200 347840 348480 349120 349760 350400 351040 351680 352320 352960 353600 354240
12.482134,1634064571.866181,39,3,0,0,8271,66168,0,0.025622868421052658,0.03526261363829763,33395.65417467761,12.486787 12.49987 12.51614 12.538269 12.565034 12.580607 12.599553 12.619724 12.637489 12.658434 12.688304 12.699333 12.723628 12.745261 12.757669 12.786452 12.800734 12.816415 12.842943 12.860598 12.875992 12.899304 12.924137 12.936699 12.969133 12.989125 13.223183 13.237274 13.267754 13.282028 13.304071 13.322387 13.337005 13.370815 13.391842 13.40028 13.421474 13.438727 13.460456,22115 22116 22117 22118 22119 22120 22121 22122 22123 22124 22125 22126 22127 22128 22129 22130 22131 22132 22133 22134 22135 22136 22137 22138 22139 22140 22144 22145 22146 22147 22148 22149 22150 22151 22152 22153 22154 22155 22156,354880 355520 356160 356800 357440 358080 358720 359360 360000 360640 361280 361920 362560 363200 363840 364480 365120 365760 366400 367040 367680 368320 368960 369600 370240 370880 378560 379200 379840 380480 381120 381760 382400 383040 383680 384320 384960 385600 386240
13.482134,1634064572.866181,51,0,0,0,10095,80760,0,0.019830840000000016,0.007783861366301057,32780.13660038802,13.488902 13.509244 13.524726 13.540975 13.564099 13.575297 13.606501 13.618442 13.638621 13.663769 13.679273 13.695612 13.725281 13.744814 13.76295 13.782954 13.806256 13.814982 13.846269 13.864834 13.877434 13.907574 13.921188 13.936021 13.971607 13.98471 13.997793 14.025361 14.044054 14.055967 14.079538 14.106071 14.119049 14.142229 14.160018 14.17747 14.208527 14.223858 14.237553 14.259593 14.29079 14.299936 14.31753 14.34301 14.360363 14.392829 14.426283 14.426303 14.440082 14.469504 14.480444,22157 22158 22159 22160 22161 22162 22163 22164 22165 22166 22167 22168 22169 22170 22171 22172 22173 22174 22175 22176 22177 22178 22179 22180 22181 22182 22183 22184 22185 22186 22187 22188 22189 22190 22191 22192 22193 22194 22195 22196 22197 22198 22199 22200 22201 22202 22203 22204 22205 22206 22207,386880 387520 388160 388800 389440 390080 390720 391360 392000 392640 393280 393920 394560 395200 395840 396480 397120 397760 398400 399040 399680 400320 400960 401600 402240 402880 403520 404160 404800 405440 406080 406720 407360 408000 408640 409280 409920 410560 411200 411840 412480 413120 413760 414400 415040 415680 416320 416960 417600 418240 418880
14.482134,1634064573.866181,42,2,0,0,7653,61224,0,0.023790512195121936,0.01784667781286201,32450.407546083916,14.50295 14.515791 14.542209 14.55898 14.595069 14.6001 14.62049 14.638245 14.756069 14.786694 14.807222 14.815557 14.84352 14.866973 14.881605 14.900129 14.921363 14.936774 14.960302 14.983648 14.998943 15.022156 15.045497 15.063625 15.084406 15.109546 15.124765 15.135185 15.163972 15.178861 15.208122 15.237203 15.238536 15.259045 15.290531 15.317118 15.343388 15.401346 15.419755 15.453389 15.46661 15.478361,22208 22209 22210 22211 22212 22213 22214 22215 22217 22218 22219 22220 22221 22222 22223 22224 22225 22226 22227 22228 22229 22230 22231 22232 22233 22234 22235 22236 22237 22238 22239 22240 22241 22242 22243 22244 22245 22247 22248 22249 22250 22251,419520 420160 420800 421440 422080 422720 423360 424000 427840 428480 429120 429760 430400 431040 431680 432320 432960 433600 434240 434880 435520 436160 436800 437440 438080 438720 439360 440000 440640 441280 441920 442560 443200 443840 444480 445120 445760 448320 448960 449600 450240 450880
15.482134,1634064574.866181,49,0,0,0,12955,103640,0,0.019880479166666687,0.0081268965733824,33114.15974936991,15.512324 15.532183 15.544895 15.561016 15.579186 15.605496 15.627881 15.636019 15.674229 15.682947 15.696058 15.723782 15.75975 15.760071 15.777107 15.804474 15.821069 15.856616 15.875319 15.877089 15.904159 15.931629 15.946519 15.960638 15.983623 15.999082 16.019782 16.04632 16.063019 16.080584 16.102318 16.118384 16.13779 16.168407 16.183232 16.198351 16.227083 16.239534 16.255653 16.282296 16.296669 16.324929 16.342479 16.362907 16.387671 16.403991 16.420008 16.452732 16.466587,22252 22253 22254 22255 22256 22257 22258 22259 22260 22261 22262 22263 22264 22265 22266 22267 22268 22269 22270 22271 22272 22273 22274 22275 22276 22277 22278 22279 22280 22281 22282 22283 22284 22285 22286 22287 22288 22289 22290 22291 22292 22293 22294 22295 22296 22297 22298 22299 22300,451520 452160 452800 453440 454080 454720 455360 456000 456640 457280 457920 458560 459200 459840 460480 461120 461760 462400 463040 463680 464320 464960 465600 466240 466880 467520 468160 468800 469440 470080 470720 471360 472000 472640 473280 473920 474560 475200 475840 476480 477120 477760 478400 479040 479680 480320 480960 481600 482240
16.482134000000002,1634064575.866181,51,0,0,0,12690,101520,0,0.01979678,0.009432935034165032,32573.425640067577,16.484753 16.49672 16.528061 16.535825 16.557709 16.584139 16.607252 16.624247 16.636077 16.660226 16.68079 16.702219 16.722731 16.746131 16.766411 16.780166 16.803936 16.816543 16.850035 16.864918 16.878363 16.907048 16.919541 16.959003 16.962008 16.99846 17.000821 17.023054 17.049525 17.079704 17.081751 17.101482 17.137312 17.154725 17.187262 17.198748 17.201518 17.221376 17.236525 17.264175 17.294615 17.298031 17.326467 17.34999 17.369651 17.378995 17.403497 17.42123 17.441552 17.466657 17.474592,22301 22302 22303 22304 22305 22306 22307 22308 22309 22310 22311 22312 22313 22314 22315 22316 22317 22318 22319 22320 22321 22322 22323 22324 22325 22326 22327 22328 22329 22330 22331 22332 22333 22334 22335 22336 22337 22338 22339 22340 22341 22342 22343 22344 22345 22346 22347 22348 22349 22350 22351,482880 483520 484160 484800 485440 486080 486720 487360 488000 488640 489280 489920 490560 491200 491840 492480 493120 493760 494400 495040 495680 496320 496960 497600 498240 498880 499520 500160 500800 501440 502080 502720 503360 504000 504640 505280 505920 506560 507200 507840 508480 509120 509760 510400 511040 511680 512320 512960 513600 514240 514880
17.482134000000002,1634064576.866181,47,1,0,0,10560,84480,0,0.021120652173913058,0.018487518048933567,31667.26333564542,17.504116 17.525053 17.543185 17.556419 17.587574 17.604381 17.617381 17.696937 17.722482 17.742824 17.763826 17.876207 17.877009 17.877202 17.877572 17.878381 17.878872 17.910156 17.926827 17.942795 17.968848 17.984198 17.998175 18.016756 18.047546 18.068699 18.082892 18.102701 18.115134 18.141106 18.154278 18.181353 18.214017 18.226462 18.24543 18.259361 18.292013 18.304981 18.325622 18.347019 18.360574 18.380947 18.397351 18.423631 18.444278 18.458359 18.475666,22352 22353 22354 22355 22356 22357 22358 22360 22361 22362 22363 22364 22365 22366 22367 22368 22369 22370 22371 22372 22373 22374 22375 22376 22377 22378 22379 22380 22381 22382 22383 22384 22385 22386 22387 22388 22389 22390 22391 22392 22393 22394 22395 22396 22397 22398 22399,515520 516160 516800 517440 518080 518720 519360 521920 522560 523200 523840 524480 525120 525760 526400 527040 527680 528320 528960 529600 530240 530880 531520 532160 532800 533440 534080 534720 535360 536000 536640 537280 537920 538560 539200 539840 540480 541120 541760 542400 543040 543680 544320 544960 545600 546240 546880
18.482134000000002,1634064577.866181,45,1,0,0,10117,80936,0,0.02224561363636363,0.016817599115511225,31313.854237461353,18.498296 18.516534 18.544815 18.564281 18.578846 18.604559 18.630675 18.641799 18.665929 18.683495 18.698415 18.726618 18.835257 18.867458 18.882739 18.898924 18.923498 18.966771 18.983492 18.992865 19.003982 19.023703 19.079963 19.090181 19.09085 19.109122 19.135725 19.143109 19.164641 19.176144 19.205238 19.225004 19.237645 19.267786 19.296212 19.298359 19.321056 19.348023 19.355259 19.380241 19.411051 19.428244 19.443191 19.467329 19.477103,22400 22401 22402 22403 22404 22405 22406 22407 22408 22409 22410 22411 22413 22414 22415 22416 22417 22418 22419 22420 22421 22422 22423 22424 22425 22426 22427 22428 22429 22430 22431 22432 22433 22434 22435 22436 22437 22438 22439 22440 22441 22442 22443 22444 22445,547520 548160 548800 549440 550080 550720 551360 552000 552640 553280 553920 554560 558400 559040 559680 560320 560960 561600 562240 562880 563520 564160 564800 565440 566080 566720 567360 568000 568640 569280 569920 570560 571200 571840 572480 573120 573760 574400 575040 575680 576320 576960 577600 578240 578880
19.482134000000002,1634064578.866181,47,1,0,0,10622,84976,0,0.02116408695652176,0.011859254578084911,32236.718228288373,19.502246 19.517191 19.539544 19.559925 19.576529 19.598541 19.619827 19.634693 19.658122 19.693791 19.697 19.718876 19.746195 19.755075 19.777968 19.808196 19.835893 19.852053 19.899252 19.933308 19.938204 19.963328 19.993504 19.994403 20.030886 20.054402 20.058237 20.09357 20.111748 20.118031 20.162218 20.18064 20.184546 20.204395 20.234568 20.23996 20.277741 20.303331 20.304891 20.326469 20.345167 20.357753 20.389472 20.406437 20.418347 20.462932 20.475794,22446 22447 22448 22449 22450 22451 22452 22453 22454 22455 22456 22457 22458 22459 22460 22461 22462 22463 22465 22466 22467 22468 22469 22470 22471 22472 22473 22474 22475 22476 22477 22478 22479 22480 22481 22482 22483 22484 22485 22486 22487 22488 22489 22490 22491 22492 22493,579520 580160 580800 581440 582080 582720 583360 584000 584640 585280 585920 586560 587200 587840 588480 589120 589760 590400 592320 592960 593600 594240 594880 595520 596160 596800 597440 598080 598720 599360 600000 600640 601280 601920 602560 603200 603840 604480 605120 605760 606400 607040 607680 608320 608960 609600 610240
20.482134000000002,1634064579.866181,50,0,0,0,11615,92920,0,0.019853142857142857,0.012895680450897493,32207.307027679093,20.485551 20.506531 20.514882 20.53661 20.573403 20.575926 20.598526 20.631236 20.641739 20.667909 20.69213 20.697613 20.727136 20.758794 20.785279 20.811377 20.812003 20.816565 20.846242 20.872495 20.878056 20.904905 20.933675 20.936661 20.965015 20.984685 20.99695 21.027481 21.044479 21.05876 21.080586 21.105043 21.118707 21.194912 21.195001 21.196455 21.214264 21.217515 21.244875 21.266772 21.289741 21.30019 21.319146 21.335375 21.367759 21.386467 21.396716 21.423799 21.445463 21.458355,22494 22495 22496 22497 22498 22499 22500 22501 22502 22503 22504 22505 22506 22507 22508 22509 22510 22511 22512 22513 22514 22515 22516 22517 22518 22519 22520 22521 22522 22523 22524 22525 22526 22527 22528 22529 22530 22531 22532 22533 22534 22535 22536 22537 22538 22539 22540 22541 22542 22543,610880 611520 612160 612800 613440 614080 614720 615360 616000 616640 617280 617920 618560 619200 619840 620480 621120 621760 622400 623040 623680 624320 624960 625600 626240 626880 627520 628160 628800 629440 630080 630720 631360 632000 632640 633280 633920 634560 635200 635840 636480 637120 637760 638400 639040 639680 640320 640960 641600 642240
21.482134000000002,1634064580.866181,50,0,0,0,11683,93464,0,0.019970938775510212,0.01908947829565604,31697.068334402127,21.483132 21.506417 21.516229 21.544472 21.568095 21.576188 21.606426 21.623964 21.635712 21.670697 21.684386 21.698412 21.728464 21.744011 21.756392 21.786633 21.811258 21.819905 21.848873 21.864394 21.89555 21.904416 21.914616 21.942936 21.974441 21.978334 22.007351 22.019193 22.036408 22.067691 22.083086 22.09925 22.126079 22.149727 22.169333 22.179801 22.311659 22.311676 22.312318 22.314093 22.314144 22.314725 22.323991 22.336916 22.367871 22.386553 22.397772 22.423839 22.448631 22.461708,22544 22545 22546 22547 22548 22549 22550 22551 22552 22553 22554 22555 22556 22557 22558 22559 22560 22561 22562 22563 22564 22565 22566 22567 22568 22569 22570 22571 22572 22573 22574 22575 22576 22577 22578 22579 22580 22581 22582 22583 22584 22585 22586 22587 22588 22589 22590 22591 22592 22593,642880 643520 644160 644800 645440 646080 646720 647360 648000 648640 649280 649920 650560 651200 651840 652480 653120 653760 654400 655040 655680 656320 656960 657600 658240 658880 659520 660160 660800 661440 662080 662720 663360 664000 664640 665280 665920 666560 667200 667840 668480 669120 669760 670400 671040 671680 672320 672960 673600 674240
22.482134000000002,1634064581.866181,50,0,0,0,10153,81224,0,0.019798530612244878,0.0107665023376945,32144.645277452386,22.486889 22.507225 22.515757 22.543408 22.604425 22.60445 22.618362 22.635004 22.637778 22.663547 22.683882 22.699233 22.722832 22.748612 22.763359 22.778309 22.81089 22.820255 22.846513 22.864724 22.87704 22.901493 22.929218 22.942162 22.962422 22.976914 22.99617 23.02815 23.035374 23.061235 23.090625 23.107233 23.117566 23.156421 23.15748 23.181371 23.20496 23.216358 23.243778 23.270595 23.284779 23.308462 23.320199 23.338536 23.355704 23.391917 23.396754 23.424262 23.447988 23.457017,22594 22595 22596 22597 22598 22599 22600 22601 22602 22603 22604 22605 22606 22607 22608 22609 22610 22611 22612 22613 22614 22615 22616 22617 22618 22619 22620 22621 22622 22623 22624 22625 22626 22627 22628 22629 22630 22631 22632 22633 22634 22635 22636 22637 22638 22639 22640 22641 22642 22643,674880 675520 676160 676800 677440 678080 678720 679360 680000 680640 681280 681920 682560 683200 683840 684480 685120 685760 686400 687040 687680 688320 688960 689600 690240 690880 691520 692160 692800 693440 694080 694720 695360 696000 696640 697280 697920 698560 699200 699840 700480 701120 701760 702400 703040 703680 704320 704960 705600 706240
23.482134000000002,1634064582.866181,44,3,0,0,9614,76912,0,0.0230353720930232,0.02169331138856198,32350.937439480695,23.489038 23.514874 23.543396 23.566846 23.575644 23.607072 23.622848 23.635221 23.662805 23.684057 23.697236 23.726628 23.744755 23.759453 23.779527 23.828686 23.831062 23.84912 23.867645 23.875447 23.906648 23.932518 23.94006 23.967459 23.986572 24.133581 24.15734 24.160699 24.185836 24.208039 24.219727 24.243261 24.269658 24.283848 24.296267 24.332322 24.344786 24.360442 24.397086 24.427977 24.429127 24.448704 24.462502 24.479559,22644 22645 22647 22648 22649 22650 22651 22652 22653 22654 22655 22656 22657 22658 22659 22660 22661 22662 22663 22664 22665 22666 22667 22668 22669 22672 22673 22674 22675 22676 22677 22678 22679 22680 22681 22682 22683 22684 22685 22686 22687 22688 22689 22690,706880 707520 708800 709440 710080 710720 711360 712000 712640 713280 713920 714560 715200 715840 716480 717120 717760 718400 719040 719680 720320 720960 721600 722240 722880 727360 728000 728640 729280 729920 730560 731200 731840 732480 733120 733760 734400 735040 735680 736320 736960 737600 738240 738880
24.482134000000002,1634064583.866181,49,0,0,0,10123,80984,0,0.01991164583333327,0.008600789064468164,32733.495239372573,24.506917 24.522186 24.541119 24.576864 24.578087 24.604777 24.622807 24.637397 24.655638 24.682347 24.69751 24.722307 24.747886 24.756037 24.780823 24.800582 24.828941 24.847103 24.855668 24.877209 24.897261 24.917165 24.95654 24.962366 24.976997 24.999436 25.024734 25.036886 25.062712 25.083073 25.095159 25.117688 25.143997 25.160036 25.186914 25.203493 25.218059 25.245424 25.26036 25.283654 25.295763 25.334741 25.33835 25.366797 25.393749 25.406385 25.422509 25.456031 25.462676,22691 22692 22693 22694 22695 22696 22697 22698 22699 22700 22701 22702 22703 22704 22705 22706 22707 22708 22709 22710 22711 22712 22713 22714 22715 22716 22717 22718 22719 22720 22721 22722 22723 22724 22725 22726 22727 22728 22729 22730 22731 22732 22733 22734 22735 22736 22737 22738 22739,739520 740160 740800 741440 742080 742720 743360 744000 744640 745280 745920 746560 747200 747840 748480 749120 749760 750400 751040 751680 752320 752960 753600 754240 754880 755520 756160 756800 757440 758080 758720 759360 760000 760640 761280 761920 762560 763200 763840 764480 765120 765760 766400 767040 767680 768320 768960 769600 770240
